219996,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607604,15CBAC101071,15CBAC101071,No Information,General,School of Basic & Applied Sciences,B.Sc.(Hons) Forensic Sciences,School of Basic,B.Sc.(Hons) Forensic Sciences 2015-2016 I Sem II,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
219997,15-04-2016,2016-2017,2016-2017,AIE,PMT,996169,15GCOB201006,15GCOB201006,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization 2015-2016 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-149000,0,
219998,15-04-2016,2016-2017,2016-2017,AIE,PMT,996169,15GCOB201006,15GCOB201006,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization 2015-2016 I Sem II,,Exam Fee,0,0,0,0,0,0,0,-10000,0,
219999,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,609237,15GCOB101064,15GCOB101064,No Information,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2015-2016 I Sem II,,TUITION FEE,0,0,0,0,0,25000,0,0,0,DUE REVERCE
220000,15-04-2016,2016-2017,2016-2017,AIE,PMT,996153,15GCOB101036,15GCOB101036,No Information,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2015-2016 I Sem II,,TUITION FEE,0,0,0,0,0,0,0,-77000,0,
220001,15-04-2016,2016-2017,2016-2017,AIE,PMT,996153,15GCOB101036,15GCOB101036,No Information,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2015-2016 I Sem II,,Exam Fee,0,0,0,0,0,0,0,-10000,0,
220002,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607542,15GCFC101058,15GCFC101058,No Information,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B.Com. (Hons) 2015-2016 I SEM II,,TUITION FEE,0,0,0,0,0,95000,0,0,0,DUE REVERCE
220003,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607542,15GCFC101058,15GCFC101058,No Information,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B.Com. (Hons) 2015-2016 I SEM II,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
220004,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607391,14CCCE101283,14CCCE101283,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2016-17 II Sem IV,,TUITION FEE,0,0,0,0,0,149000,0,0,0,DUE REVERCE
220005,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607391,14CCCE101283,14CCCE101283,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2016-17 II Sem IV,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
220006,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607595,15CAHC101012,15CAHC101012,No Information,General,School of Humanities & Social Sciences,B.A(Hons) Applied Psychology,School of Humanities,B.A(Hons) Applied Psychology 2015-2016 I Sem II,,TUITION FEE,0,0,0,0,0,50000,0,0,0,DUE REVERCE
220007,15-04-2016,2016-2017,2016-2017,AIE,REVDUE,607595,15CAHC101012,15CAHC101012,No Information,General,School of Humanities & Social Sciences,B.A(Hons) Applied Psychology,School of Humanities,B.A(Hons) Applied Psychology 2015-2016 I Sem II,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
220008,15-04-2016,2016-2017,2016-2017,AIE,RCPT,813929,15CBAC201023,15CBAC201023,No Information,General,School of Basic & Applied Sciences,M.Sc. Forensic Sciences,School of Basic,M. Sc. Forensic Science 2016-17 II Sem IV,1.82E+11,TUITION FEE,0,50000,0,0,0,0,0,0,0,Received from Online Payment
