684996,5/3/2020,2020-2021,2020-2021,AIE,RCPT,751841,16GSOL102070,16GSOL102070,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2016-2017 V SEM X,2019-20/C13/NEFT/TF/3332,TUITION FEE,0,97000,0,0,0,0,0,0,0,05/03/2020 NEFT/PUNBH20065765685/SADHNA PANDEY AND ANIL KUMAR 110000
684997,5/3/2020,2020-2021,2020-2021,AIE,RCPT,751841,16GSOL102070,16GSOL102070,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2016-2017 V SEM X,2019-20/C13/NEFT/TF/3332,Ajustable_Excess_Amount,0,3300,0,0,0,0,0,0,0,05/03/2020 NEFT/PUNBH20065765685/SADHNA PANDEY AND ANIL KUMAR 110000
684998,5/3/2020,2020-2021,2020-2021,AIE,RCPT,751841,16GSOL102070,16GSOL102070,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2016-2017 V SEM X,2019-20/C13/NEFT/TF/3332,Exam Fee,0,9700,0,0,0,0,0,0,0,05/03/2020 NEFT/PUNBH20065765685/SADHNA PANDEY AND ANIL KUMAR 110000
684999,5/3/2020,2019-2020,2019-2020,AIE,RCPT,780614,19GSOB1010045,19GSOB1010045,Active,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2019-20 II Sem IV,2019-20/C11/CC/IDF/2528,Student ID Fee,0,500,0,0,0,0,0,0,0,
685000,5/3/2020,2020-2021,2020-2021,AIEEE,CONCESSION,616474,19SCSE1010343,19SCSE1010343,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech CSE 2019-20 II Sem IV,,TUITION FEE,0,0,4770,0,0,0,0,0,0,
685001,5/3/2020,2019-2020,2019-2020,AIEEE,RCPT,773299,19GSOB2010085,19GSOB2010085,Active,General,School of Business,MBA in dual specialization ,School of Business,MBA 2019-20 II Sem IV,2019-20/C11/CC/IDF/2530,Student ID Fee,0,500,0,0,0,0,0,0,0,
685002,5/3/2020,2019-2020,2019-2020,AIE,RCPT,779265,19GSOB1010125,19GSOB1010125,Active,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2019-20 II Sem IV,2019-20/C11/CC/IDF/2523,Student ID Fee,0,500,0,0,0,0,0,0,0,
685003,5/3/2020,2020-2021,2020-2021,AIE,CONCESSION,616267,19SCSE1100006,19SCSE1100006,Active,General,School of Computing Science & Engineering,B.Sc (Hons) Computer Science,School of Computing Science,B.Sc (Hons) Computer Science 2019-20 II Sem IV,,TUITION FEE,0,0,1650,0,0,0,0,0,0,
685004,5/3/2020,2019-2020,2019-2020,AIE,DUE,484954,13GSOB201141,13GSOB201141,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA with dual specialization 2013-2014 II Sem IV,,Convocation Fee Head,500,0,0,0,0,0,0,0,0,DUE
685005,5/3/2020,2019-2020,2019-2020,AIEEE,RCPT,980340,19SCRH2020009,19SCRH2020009,Regular,General,School of Clinical Research & Healthcare,MBA Healthcare & Hospital Management,School of Clinical Research & Healthcare,MBA Healthcare & Hospital Management 2019-20 II SEM IV,2019-20/C11/CC/IDF/2521,Student ID Fee,0,500,0,0,0,0,0,0,0,
