184996,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590741,13CCME103016,13CCME103016,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,Fine Fee,0,0,0,0,0,2200,0,0,0,DUE REVERCE
184997,31-03-2016,2014-2015,2014-2015,AIE,REVDUE,595039,12COB102119,12COB102119,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2012-2013 II Sem IV,,Fine Fee,0,0,0,0,0,7000,0,0,0,DUE REVERCE
184998,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590738,13CCME101178,13CCME101178,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2013-2014 II Sem IV,,TUITION FEE,0,0,0,0,0,149000,0,0,0,DUE REVERCE
184999,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590738,13CCME101178,13CCME101178,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2013-2014 II Sem IV,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
185000,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590738,13CCME101178,13CCME101178,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2013-2014 II Sem IV,,Fine Fee,0,0,0,0,0,2200,0,0,0,DUE REVERCE
185001,31-03-2016,2014-2015,2014-2015,AIE,REVDUE,595038,12COB102047,12COB102047,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2012-2013 II Sem IV,,Fine Fee,0,0,0,0,0,7000,0,0,0,DUE REVERCE
185002,31-03-2016,2014-2015,2014-2015,AIE,REVDUE,595037,12COB102027,12COB102027,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2012-2013 II Sem IV,,Fine Fee,0,0,0,0,0,7000,0,0,0,DUE REVERCE
185003,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590740,13CCME103011,13CCME103011,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,TUITION FEE,0,0,0,0,0,149000,0,0,0,DUE REVERCE
185004,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590740,13CCME103011,13CCME103011,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
185005,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590740,13CCME103011,13CCME103011,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,Fine Fee,0,0,0,0,0,2200,0,0,0,DUE REVERCE
185006,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590739,13CCME101245,13CCME101245,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2013-2014 II Sem IV,,TUITION FEE,0,0,0,0,0,149000,0,0,0,DUE REVERCE
185007,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590739,13CCME101245,13CCME101245,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2013-2014 II Sem IV,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
185008,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590739,13CCME101245,13CCME101245,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2013-2014 II Sem IV,,Fine Fee,0,0,0,0,0,2200,0,0,0,DUE REVERCE
185009,31-03-2016,2014-2015,2014-2015,AIE,REVDUE,595035,12COB101171,12COB101171,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2015-16 III Sem VI,,TUITION FEE,0,0,0,0,0,77000,0,0,0,DUE REVERCE
185010,31-03-2016,2014-2015,2014-2015,AIE,REVDUE,595035,12COB101171,12COB101171,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2015-16 III Sem VI,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
185011,31-03-2016,2014-2015,2014-2015,AIE,REVDUE,595035,12COB101171,12COB101171,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2015-16 III Sem VI,,Fine Fee,0,0,0,0,0,7000,0,0,0,DUE REVERCE
185012,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590746,13CCME103112,13CCME103112,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,TUITION FEE,0,0,0,0,0,149000,0,0,0,DUE REVERCE
185013,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590746,13CCME103112,13CCME103112,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,Exam Fee,0,0,0,0,0,10000,0,0,0,DUE REVERCE
185014,31-03-2016,2015-2016,2015-2016,AIE,REVDUE,590746,13CCME103112,13CCME103112,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2013-2014 II Sem IV,,Fine Fee,0,0,0,0,0,2200,0,0,0,DUE REVERCE
185015,31-03-2016,2013-2014,2013-2014,AIE,REVDUE,593802,12CET301153,12CET301153,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2012-2013 III Sem VI,,TUITION FEE,0,0,0,0,0,149000,0,0,0,DUE REVERCE
185016,31-03-2016,2013-2014,2013-2014,AIE,REVDUE,593802,12CET301153,12CET301153,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2012-2013 III Sem VI,,Fine Fee,0,0,0,0,0,16000,0,0,0,DUE REVERCE
185017,31-03-2016,2013-2014,2013-2014,AIE,REVDUE,593802,12CET301153,12CET301153,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2012-2013 III Sem VI,,Exam Fee (CemeCter),0,0,0,0,0,5000,0,0,0,DUE REVERCE
