394996,22-03-2018,2018-2019,2018-2019,AIE,RCPT,807135,16CCCE105046,16CCCE105046,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2016-17 IV Sem VIII,2.22E+11,TUITION FEE,0,170000,0,0,0,0,0,0,0,
394997,22-03-2018,2018-2019,2018-2019,AIE,RCPT,807135,16CCCE105046,16CCCE105046,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2016-17 IV Sem VIII,2.22E+11,Ajustable_Excess_Amount,0,900,0,0,0,0,0,0,0,
394998,22-03-2018,2018-2019,2018-2019,AIE,RCPT,807135,16CCCE105046,16CCCE105046,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2016-17 IV Sem VIII,2.22E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
394999,22-03-2018,2017-2018,2017-2018,AIE,RCPT,843621,14GCOB101060,14GCOB101060,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2015-16 III Sem VI,1.32E+11,Degree/Convocation/Certificate fee,0,500,0,0,0,0,0,0,0,
395000,22-03-2018,2018-2019,2018-2019,AIE,RCPT,970984,17GCOB201142,17GCOB201142,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,TUITION FEE,0,149000,0,0,0,0,0,0,0,
395001,22-03-2018,2018-2019,2018-2019,AIE,RCPT,970984,17GCOB201142,17GCOB201142,Alumni,General,School of Business,MBA in dual specialization ,School of Business,Master of Business Administration 2017-18 III Sem V,1.32E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
395002,22-03-2018,2018-2019,2018-2019,NRI,RCPT,764776,15CMAC102059,15CMAC102059,Alumni,General,School of Medical and Allied Sciences,Bachelor of Pharmacy,School of Medical and Allied Sciences,B.Pharm 2015-16 V Sem IX,2.12E+11,TUITION FEE,0,120000,0,0,0,0,0,0,0,
395003,22-03-2018,2018-2019,2018-2019,NRI,RCPT,764776,15CMAC102059,15CMAC102059,Alumni,General,School of Medical and Allied Sciences,Bachelor of Pharmacy,School of Medical and Allied Sciences,B.Pharm 2015-16 V Sem IX,2.12E+11,Exam Fee,0,12000,0,0,0,0,0,0,0,
395004,22-03-2018,2018-2019,2018-2019,AIE,RCPT,762417,16GPTC402006,16GPTC402006,Alumni,General,Gs Polytechnic,Diploma in Automobile Engineering,Gs Polytechnic,AUTO ENGINEERING 2016-2017 IV Sem VII,3.22E+11,TUITION FEE,0,35000,0,0,0,0,0,0,0,
395005,22-03-2018,2018-2019,2018-2019,AIE,RCPT,762417,16GPTC402006,16GPTC402006,Alumni,General,Gs Polytechnic,Diploma in Automobile Engineering,Gs Polytechnic,AUTO ENGINEERING 2016-2017 IV Sem VII,3.22E+11,Ajustable_Excess_Amount,0,225,0,0,0,0,0,0,0,
395006,22-03-2018,2018-2019,2018-2019,AIE,RCPT,762417,16GPTC402006,16GPTC402006,Alumni,General,Gs Polytechnic,Diploma in Automobile Engineering,Gs Polytechnic,AUTO ENGINEERING 2016-2017 IV Sem VII,3.22E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
