349996,1/8/2017,2017-2018,2017-2018,AIE,DUE,550146,17GCON101008,17GCON101008,Active,General,School of Nursing,B.Sc. (Nursing),School of Nursing,B.Sc.(Nursing) 2017-2018 IV SEM VII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
349997,1/8/2017,2017-2018,2017-2018,AIE,DUE,509812,17GCOL103067,17GCOL103067,Year Back,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB  2017-2018 II Sem III,,TUITION FEE,100000,0,0,0,0,0,0,0,0,DUE
349998,1/8/2017,2017-2018,2017-2018,AIE,DUE,509812,17GCOL103067,17GCOL103067,Year Back,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB  2017-2018 II Sem III,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
349999,1/8/2017,2017-2018,2017-2018,AIE,DUE,549992,17GCOL102055,17GCOL102055,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2017-18 IV SEM  VIII,,TUITION FEE,100000,0,0,0,0,0,0,0,0,DUE
350000,1/8/2017,2017-2018,2017-2018,AIE,DUE,549992,17GCOL102055,17GCOL102055,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2017-18 IV SEM  VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350001,1/8/2017,2017-2018,2017-2018,AIELCAT 2017,DUE,509797,17GCOL103065,17GCOL103065,Active,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB 2017-18 IV SEM  VIII,,TUITION FEE,100000,0,0,0,0,0,0,0,0,DUE
350002,1/8/2017,2017-2018,2017-2018,AIELCAT 2017,DUE,509797,17GCOL103065,17GCOL103065,Active,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB 2017-18 IV SEM  VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350003,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470729,17CCCE101443,17CCCE101443,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350004,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470729,17CCCE101443,17CCCE101443,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350005,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470729,17CCCE101443,17CCCE101443,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350006,1/8/2017,2017-2018,2017-2018,AIE,DUE,509792,17GCOL103064,17GCOL103064,Withdrawn,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB  2017-2018 II Sem III,,TUITION FEE,100000,0,0,0,0,0,0,0,0,DUE
350007,1/8/2017,2017-2018,2017-2018,AIE,DUE,509792,17GCOL103064,17GCOL103064,Withdrawn,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB  2017-2018 II Sem III,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350008,1/8/2017,2017-2018,2017-2018,AIE,DUE,549987,17GCOL102053,17GCOL102053,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2017-18 IV SEM  VIII,,TUITION FEE,100000,0,0,0,0,0,0,0,0,DUE
350009,1/8/2017,2017-2018,2017-2018,AIE,DUE,549987,17GCOL102053,17GCOL102053,Active,General,School of Law,Integrated BA + LLB (Hons.),School of Law,BALLB 2017-18 IV SEM  VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350010,1/8/2017,2017-2018,2017-2018,AIE,DUE,509801,17GCOL103066,17GCOL103066,Active,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB 2018-19 III Sem VI,,TUITION FEE,100000,0,0,0,0,0,0,0,0,DUE
350011,1/8/2017,2017-2018,2017-2018,AIE,DUE,509801,17GCOL103066,17GCOL103066,Active,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB 2018-19 III Sem VI,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350012,1/8/2017,2017-2018,2017-2018,AIE,DUE,509801,17GCOL103066,17GCOL103066,Active,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBALLB 2018-19 III Sem VI,,Library BookC Recieved,500,0,0,0,0,0,0,0,0,DUE
350013,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470414,17CCCE101383,17CCCE101383,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350014,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470414,17CCCE101383,17CCCE101383,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350015,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470414,17CCCE101383,17CCCE101383,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350016,1/8/2017,2017-2018,2017-2018,AIE,DUE,550164,17GCON101030,17GCON101030,Active,General,School of Nursing,B.Sc. (Nursing),School of Nursing,B.Sc.(Nursing) 2017-2018 IV SEM VII,,TUITION FEE,80000,0,0,0,0,0,0,0,0,DUE
350017,1/8/2017,2017-2018,2017-2018,AIE,DUE,550164,17GCON101030,17GCON101030,Active,General,School of Nursing,B.Sc. (Nursing),School of Nursing,B.Sc.(Nursing) 2017-2018 IV SEM VII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350018,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470724,17CCCE101441,17CCCE101441,Withdrawn,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 II Sem III,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350019,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470724,17CCCE101441,17CCCE101441,Withdrawn,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 II Sem III,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350020,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470724,17CCCE101441,17CCCE101441,Withdrawn,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 II Sem III,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350021,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470421,17CCCE101384,17CCCE101384,Year Back,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 II Sem III,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350022,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470421,17CCCE101384,17CCCE101384,Year Back,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 II Sem III,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350023,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470421,17CCCE101384,17CCCE101384,Year Back,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 II Sem III,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350024,1/8/2017,2017-2018,2017-2018,AIE,DUE,509959,17CAHC101018,17CAHC101018,Withdrawn,General,School of Humanities & Social Sciences,B.A(Hons) Applied Psychology,School of Humanities,BA (H) A PSYCHOLOGY 2017-18 II Sem III,,TUITION FEE,50000,0,0,0,0,0,0,0,0,DUE
350025,1/8/2017,2017-2018,2017-2018,AIE,DUE,509959,17CAHC101018,17CAHC101018,Withdrawn,General,School of Humanities & Social Sciences,B.A(Hons) Applied Psychology,School of Humanities,BA (H) A PSYCHOLOGY 2017-18 II Sem III,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350026,1/8/2017,2017-2018,2017-2018,AIE,DUE,509959,17CAHC101018,17CAHC101018,Withdrawn,General,School of Humanities & Social Sciences,B.A(Hons) Applied Psychology,School of Humanities,BA (H) A PSYCHOLOGY 2017-18 II Sem III,,Library BookC Recieved,1400,0,0,0,0,0,0,0,0,DUE
350027,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470716,17CCCE101439,17CCCE101439,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350028,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470716,17CCCE101439,17CCCE101439,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350029,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470716,17CCCE101439,17CCCE101439,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350030,1/8/2017,2017-2018,2017-2018,AIE,DUE,470688,17CCCE101435,17CCCE101435,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350031,1/8/2017,2017-2018,2017-2018,AIE,DUE,470688,17CCCE101435,17CCCE101435,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350032,1/8/2017,2017-2018,2017-2018,AIE,DUE,470688,17CCCE101435,17CCCE101435,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350033,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470696,17CCCE101436,17CCCE101436,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,TUITION FEE,149000,0,0,0,0,0,0,0,0,DUE
350034,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470696,17CCCE101436,17CCCE101436,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
350035,1/8/2017,2017-2018,2017-2018,AIEEE,DUE,470696,17CCCE101436,17CCCE101436,Active,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2017-18 IV Sem VIII,,Library BookC Recieved,1900,0,0,0,0,0,0,0,0,DUE
350036,1/8/2017,2017-2018,2017-2018,AIE,SCHOLARSHIP,613877,16CCCE107015,16CCCE107015,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Business Analytics,School of Computing Science,B.Tech in CSBA 2016-17 IV Sem VIII,,TUITION FEE,0,0,0,85000,0,0,0,0,0,
350037,1/8/2017,2017-2018,2017-2018,AIEMMER,DUE,550123,17GCOL301004,17GCOL301004,Active,General,School of Law,Ph.D Law & Legal Studies,School of Law,PHD  law II Sem III,,TUITION FEE,50000,0,0,0,0,0,0,0,0,DUE
